fecha,medio,titulo,enlace,nivel_coincidencia,elenco_o_cuerpo,sentimiento,tema_principal,obra_mencionada,resumen_gemini,keywords_detectadas
2025-03-13 07:00,duraznodigital.uy,'La Cenicienta' brilló en Durazno: ballet del Sodre inspira a los jóvenes 📹 - duraznodigital.uy,https://news.google.com/rss/articles/CBMiiAFBVV95cUxONWxfaXpNZmo4ZkRVNG10dmJJTmN0NjNQdk51WW1LMy1HczBhNnB1T25sSTdKT1o5cTN5Sm5HRE90TTA0dkx6TUEwNHVSeWcwN1lsc1p4U25YZS0xSnBnWGdISERFWWd6OXh3NXFNM2M4dXlGYnFJSVJQTVRVQldvM2NFZUE5bWk0?oc=5,Histórico 2025,No analizado,No analizado,No analizado,-,"<a href=""https://news.google.com/rss/articles/CBMiiAFBVV95cUxONWxfaXpNZmo4ZkRVNG10dmJJTmN0NjNQdk51WW1LMy1HczBhNnB1T25sSTdKT1o5cTN5Sm5HRE90TTA0dkx6TUEwNHVSeWcwN1lsc1p4U25YZS0xSnBnWGdISERFWWd6OXh3NXFNM2","""Ballet Nacional del Sodre"""
2025-12-15 08:00,Caras y Caretas,Parlamento cierra este lunes el primer período de la legislatura - Caras y Caretas,https://news.google.com/rss/articles/CBMirwFBVV95cUxQMzBFTm5Vc3h1VHAtRlVjLU85NHNlSDY5dnhrdThkZWUyZ01QOFNaeGVXUE1QX1RiQTFxOG96NmlEME04TnFvTHFkM2NLcDdSSUlOdUpaRDdVU2ljZE50Y0FEbG9FT0VPRTdtb2dLWlBweTJHNi1JenhUem9Cd25uRVNXZHZYTVJPUHpzWFpndXRsQjVkZjI0bEhESUNMQXJUd0RPZUM2andOdFNNZ3VR0gG0AUFVX3lxTE9Tb0ExSkhJT2FHeHhMZWdGQlNPcnRTZVFmaHdOWGFsTXFEX0dXak9IZXdaWllwa3pYdHVrQmtudktFT2RYTzFBanR2Y1NYMEFMMmxoVENRSWNZb3ZiXzdqaXY0RzE4dkwtNlF3MjYwZTdrT1QxYlNTeVEyQ1pMN1E4TWduNUFoOUROdHQ2ZG51azBYWkFhVGdUZ0FPbEllbXprVUhlQ2pRNTQtODBreTVKQVZDaw?oc=5,Histórico 2025,No analizado,No analizado,No analizado,-,"<a href=""https://news.google.com/rss/articles/CBMirwFBVV95cUxQMzBFTm5Vc3h1VHAtRlVjLU85NHNlSDY5dnhrdThkZWUyZ01QOFNaeGVXUE1QX1RiQTFxOG96NmlEME04TnFvTHFkM2NLcDdSSUlOdUpaRDdVU2ljZE50Y0FEbG9FT0VPRTdtb2dLWl","""Ballet Nacional del Sodre"""
2025-11-10 08:00,BÚSQUEDA,El español Ignacio García-Vidal sustituirá a Nicolás Rauss en la Ossodre - BÚSQUEDA,https://news.google.com/rss/articles/CBMiugFBVV95cUxQajhJcTk4M19IemN1UUZEM2FZZjdCc3ZNN21VcXpDd0ZyckthdXRmVmt4OFByY3I3bXlWYW9FMGd6aHpLWk54OEthc0taSGh3dUVRVUp0V0lkbmZUUl90Q3RqQ25PWWdlcE9MVjhLVU1ydG55RUd1WjBkOXNPenB4MndfazNHT2JZUTVXZlRkSlVTTnNlSFY3ajFNa1pTT3FPcndZdzd3c2xrQ0ZNN3R4X2lnczNOTzJvUEE?oc=5,Histórico 2025,No analizado,No analizado,No analizado,-,"<a href=""https://news.google.com/rss/articles/CBMiugFBVV95cUxQajhJcTk4M19IemN1UUZEM2FZZjdCc3ZNN21VcXpDd0ZyckthdXRmVmt4OFByY3I3bXlWYW9FMGd6aHpLWk54OEthc0taSGh3dUVRVUp0V0lkbmZUUl90Q3RqQ25PWWdlcE9MVjhLVU","""Orquesta Sinfónica del Sodre"" OR OSSODRE"
2025-05-28 07:00,Medios Públicos,Las radios públicas retoman las transmisiones de la Ossodre y el Coro Nacional - Medios Públicos,https://news.google.com/rss/articles/CBMiqAFBVV95cUxPemNJOEpueHFJR2Ezbm1STWZvb2FPNnpaakt6TTlFQzU3dHJnYzlQTUZ5THRxcVBpWnpuaWFZVkwwVkZUUzR6R3hoVUlnMW12WmhKc0tORmRTTVp2NlBjaF8tekNoYzJvaW96QjlMWjViQkFIbHlNR0VkRUhjRGQ3UzZOZkRzM0p0amhrX05XbEFveUViZWYtclk2QjQ1SXZrWnNFbTJVeFI?oc=5,Histórico 2025,No analizado,No analizado,No analizado,-,"<a href=""https://news.google.com/rss/articles/CBMiqAFBVV95cUxPemNJOEpueHFJR2Ezbm1STWZvb2FPNnpaakt6TTlFQzU3dHJnYzlQTUZ5THRxcVBpWnpuaWFZVkwwVkZUUzR6R3hoVUlnMW12WmhKc0tORmRTTVp2NlBjaF8tekNoYzJvaW96QjlMWj","""Orquesta Sinfónica del Sodre"" OR OSSODRE"
2025-08-20 07:00,ladiaria.com.uy,El centenario del Palacio Legislativo reunirá a la Ossodre y al Coro Nacional - ladiaria.com.uy,https://news.google.com/rss/articles/CBMixAFBVV95cUxNTlJTd1pRTWdUTkJNV18zQWtrNElBQXJZNC1OVkNWTXpOTFFzdlBGb2EydWVfREFmU3VqZTMweVFobzdYSUlwRHN5VF83NnpYTFlGVVZuWkloZ1dSeThCTTN4UlFPQmFZSWNjcXJDc3JLa2gwOVRsT0I3aEZpVlYzM2p3bVlMajJDQXhWQXV0U0QwQU9YcHctT19KMlJHTUdwdnRoZXpHRW04OTRmdEp0ZFlJYnpYa3pENC1IcFI3SlU2WWFS0gHUAUFVX3lxTE1jVXotRXhCeWtoNjVkYnNsMnFueXJSUFcwSmEyWXViMkZCQlU5QUdMZDl3ZkRHS3FRT0JNNUpvYjktTzl1WjJpU3FLYUt2UFlQdERGbW15Qm83dTl5MGxlQmc5MmR1YnNKaEhqR0Y4RXNHbTNCWE1BX3NUYlo4MVd1TzQ1UDF2VWR0emF6bnpjU2lESTRMRmg4Q3J4UzA1ZFRacV92RmFUTlNRWDUxbE9JLVVXSjdwSEZjcUVDYnFpU3NiUnFuc204LWRGanBVc0JQc0hI?oc=5,Histórico 2025,No analizado,No analizado,No analizado,-,"<a href=""https://news.google.com/rss/articles/CBMixAFBVV95cUxNTlJTd1pRTWdUTkJNV18zQWtrNElBQXJZNC1OVkNWTXpOTFFzdlBGb2EydWVfREFmU3VqZTMweVFobzdYSUlwRHN5VF83NnpYTFlGVVZuWkloZ1dSeThCTTN4UlFPQmFZSWNjcXJDc3","""Orquesta Sinfónica del Sodre"" OR OSSODRE"
2025-12-15 08:00,Radiobanda,"Ignacio García-Vidal, nuevo Director Titular de la Orquesta Sinfónica Nacional de Uruguay - Radiobanda",https://news.google.com/rss/articles/CBMitwFBVV95cUxPbXZWbFhRakJUd2kyUzZmazRzcEhBdk91VWprMzY2a0g5YVR6M0FOUmM5cmctQnVoYTZ2Wl93LTdaaHRJdERJQmlFVWJ0eWV5YmxCRVNIUDdVU3doeXlCTVQzUTljbDk3VzYyS1RhbWN2cExGVGxTZXVHV0g4UWtUcGRGQTZSWGxNR0NxM0VHeFVESGFfYzRLZWhDdk5WUkQyd2MwRW40emRsYmNrQmFvYWprTTRXXzA?oc=5,Histórico 2025,No analizado,No analizado,No analizado,-,"<a href=""https://news.google.com/rss/articles/CBMitwFBVV95cUxPbXZWbFhRakJUd2kyUzZmazRzcEhBdk91VWprMzY2a0g5YVR6M0FOUmM5cmctQnVoYTZ2Wl93LTdaaHRJdERJQmlFVWJ0eWV5YmxCRVNIUDdVU3doeXlCTVQzUTljbDk3VzYyS1RhbW","""Orquesta Sinfónica del Sodre"" OR OSSODRE"
2025-08-23 07:00,Medios Públicos,Habrá una gala del Sodre por el centenario del Palacio Legislativo - Medios Públicos,https://news.google.com/rss/articles/CBMimAFBVV95cUxPNkNCT0Z1cVU4MzQ4NmZSaThpUU1QcDRjX21GcTY3U2NnUFYxVENmSm5aTmUxbk1uRXhYQm9vZHprVHNUNFd0UFZfcmQtbmh1WEEtUjBfTWJ5RzNyQ3NEeDd1Q0V1UG9kaFdjX05LakNsVXJ2WGVUVEpfUDVYNHBYNTZ4WERFbmFaTUJOMWpXdV9Fd28tVjNSRQ?oc=5,Histórico 2025,No analizado,No analizado,No analizado,-,"<a href=""https://news.google.com/rss/articles/CBMimAFBVV95cUxPNkNCT0Z1cVU4MzQ4NmZSaThpUU1QcDRjX21GcTY3U2NnUFYxVENmSm5aTmUxbk1uRXhYQm9vZHprVHNUNFd0UFZfcmQtbmh1WEEtUjBfTWJ5RzNyQ3NEeDd1Q0V1UG9kaFdjX05Lak","""Coro Nacional del Sodre"""
2025-06-06 07:00,Medios Públicos,"Misa por la paz y la justicia, de Ariel Ramírez - Medios Públicos",https://news.google.com/rss/articles/CBMifkFVX3lxTFAxOGw0WG5Fel8xcm9yNU1XMVVFbVVNRXpZNU41VFJwbEhEdl9CRl9VQmxtaHp0alNYVHRudklpY0wxc05oNHltT1ZRcC1MMlhPOXRlZGIxZVBaQlNqQ0JXNnhTWFUtYVJRN3VMTERwYzNCUnJkd3JsaDdfTzRZQQ?oc=5,Histórico 2025,No analizado,No analizado,No analizado,-,"<a href=""https://news.google.com/rss/articles/CBMifkFVX3lxTFAxOGw0WG5Fel8xcm9yNU1XMVVFbVVNRXpZNU41VFJwbEhEdl9CRl9VQmxtaHp0alNYVHRudklpY0wxc05oNHltT1ZRcC1MMlhPOXRlZGIxZVBaQlNqQ0JXNnhTWFUtYVJRN3VMTERwYz","""Coro Nacional del Sodre"""
2025-12-22 08:00,GUB.UY,"«Entre pueblos y escenarios», una nueva propuesta de acceso a la cultura - GUB.UY",https://news.google.com/rss/articles/CBMiwwFBVV95cUxPM1JVSnM1dVl6NGRvSmtvVHNpbkJGSEEyOG4zRmVlTG1oOTczQk9tVWVPaFg1MjRXOEJTaklJNnBsWktSZEp0RWJ1MXE4a2NicFdPbG5BVDVjQi1Ob0czUVRTaDNwbDIydkI3UmpzQ2R1eXpTMzVxQVBnZWVvSm05OFNyeHI5OTZxcUkxZF9jSmJzZEhMajgzWjByd1ZYbEMzZmJBWFJ6S2czUU90cGtXUGZhdUVuVzAzRmZSa184N0VTRlE?oc=5,Histórico 2025,No analizado,No analizado,No analizado,-,"<a href=""https://news.google.com/rss/articles/CBMiwwFBVV95cUxPM1JVSnM1dVl6NGRvSmtvVHNpbkJGSEEyOG4zRmVlTG1oOTczQk9tVWVPaFg1MjRXOEJTaklJNnBsWktSZEp0RWJ1MXE4a2NicFdPbG5BVDVjQi1Ob0czUVRTaDNwbDIydkI3UmpzQ2","""Coro Nacional del Sodre"""
2025-07-19 07:00,ladiaria.com.uy,"Tapones, maestro: músicos y músicas de coros y orquestas tienen mayor riesgo de pérdida auditiva por su profesión - ladiaria.com.uy",https://news.google.com/rss/articles/CBMi8gFBVV95cUxQdmgzODFHc1NDRENHaHJSNmJZTXVicnhVY2hsU04yQ3pKVHNsRGFSbkJ4R056WnBnWFJPZnFnU1cxMktyZGtYZjd2UzJlcTQ4N21lcjBrM0FobHdZQ0xjRnlPUFcyVnhwQldxTHJyRlBNRGpzZHdNelhNZWpzanNhejFUTmVBM0xyU245b1lvdzNpUG9fMnlvOGJNZHFSYnM5REZhRXJpbS1wSTZXYjFYSDNxbl9UNGl3bGtWa2tJMkdtbDRmcVdURnhXREdnaWw3c3k5LVNzT2w2MlMyS2plYU9TWnY2TG91UTJKMzFBMDdBd9IBggJBVV95cUxOd3hJYmdQb2NXenNNUnAtdUdVQXQzNkJpdFo2QzEtUXFJZmpibV92TmZSQ3BfckJYOFhXUEdBRTQyZlFZenF4N2NQaGRfVnJ0XzIwWUVyUDNPSlVBbkVzQVJMQ0xjSWhQRHRyQ2NkT3h0NnBqR3ZOTmF0X2dxdEFEVGJSOHpsSUJBUkcwdmRXdW5BSm0wUnBJZ1dYaTdlU3Ixd21iWEpiVF9NTmV1M1N0X3hsWWZ5ZEFPQU5DZ0F6V2tkWU9yaDQwVnkya2RrTW5JMGNOcmtENW9yOWl5Z1piemdPOWxvSzBRUFVmVFBnTHlCVWxJd0Z6OEJRa1VmcEJFRUE?oc=5,Histórico 2025,No analizado,No analizado,No analizado,-,"<a href=""https://news.google.com/rss/articles/CBMi8gFBVV95cUxQdmgzODFHc1NDRENHaHJSNmJZTXVicnhVY2hsU04yQ3pKVHNsRGFSbkJ4R056WnBnWFJPZnFnU1cxMktyZGtYZjd2UzJlcTQ4N21lcjBrM0FobHdZQ0xjRnlPUFcyVnhwQldxTHJyRl","""Coro Nacional del Sodre"""
2025-12-23 08:00,GUB.UY,Nelly Goitiño (17/01-1924 ó 1925 - 01/03/2007) - GUB.UY,https://news.google.com/rss/articles/CBMiuwFBVV95cUxPdW5iV1dzWmt5OHFNb0hTX0lVVFZkSzM1Ull6SlBTZHhVbVM1djVpWTJDZ1ZIaFB6dlR4VFVjamNEa29TMjkxV1Z6dGFUM25hczJIUTA3OUMtSFkteEZtSS1raFVqc00tQWFwNUt0OW1PNkswbE1HdXFteDhCTGRfWFd5MmpaNDZScUdWblZvcGktZEtwR3IxZDgzQVFxWGJuSnJuNDRKdzR1Qk9QR2g2Ui1OY1lna2FVMG9B?oc=5,Histórico 2025,No analizado,No analizado,No analizado,-,"<a href=""https://news.google.com/rss/articles/CBMiuwFBVV95cUxPdW5iV1dzWmt5OHFNb0hTX0lVVFZkSzM1Ull6SlBTZHhVbVM1djVpWTJDZ1ZIaFB6dlR4VFVjamNEa29TMjkxV1Z6dGFUM25hczJIUTA3OUMtSFkteEZtSS1raFVqc00tQWFwNUt0OW","""Auditorio Nelly Goitiño"""
2025-06-20 07:00,vtv.com.uy,"Llega Shrek, el musical al Auditorio Nelly Goitiño - vtv.com.uy",https://news.google.com/rss/articles/CBMieEFVX3lxTE0tU1F6QUdaRFlWNUUxcGZOYnZ4a255NVpISUVhSVl3RXljMTVUYnQzN3JDUl9qRF90ZjVaTk1YcGt1NGQtQzZuZWtaSEhqdlhPdGRVTEpHWTd0TEhBSHV3TzJqSUVETnJWRWR0d29RWFdENlFOa2YxRQ?oc=5,Histórico 2025,No analizado,No analizado,No analizado,-,"<a href=""https://news.google.com/rss/articles/CBMieEFVX3lxTE0tU1F6QUdaRFlWNUUxcGZOYnZ4a255NVpISUVhSVl3RXljMTVUYnQzN3JDUl9qRF90ZjVaTk1YcGt1NGQtQzZuZWtaSEhqdlhPdGRVTEpHWTd0TEhBSHV3TzJqSUVETnJWRWR0d29RWF","""Auditorio Nelly Goitiño"""
2025-11-11 08:00,ladiaria.com.uy,Minifestival de cine mudo latinoamericano en Montevideo - ladiaria.com.uy,https://news.google.com/rss/articles/CBMifEFVX3lxTE42ZEI1VElsazRUOVNKM2RiWkwtMG9uOWpaZVBCVEhiV21qbDkyZlVXREF4NF9JNmRULXR2bjJpaGN3VlZUZGpyVTFFU2FFRFVWQ2U5Qk5GUDBUSnI0czFrendqS2NqVmFQNGE3ZllxMU4tSnYwVHdlWm5jbjLSAYwBQVVfeXFMTWFKOGtnQWlXbHlldlVyZ1NMZXRORUotN3BNNWFEbWVaUXFzUVAxc2o3ZlZhVG9zX0plcldibDVMQXhyc3hzVWVYQzh4a0RsYnNyWkdBT1NkOVM0TEVZVnVNdzRyWjFzQVd0V2xzUkpEQXlQUEg3X3Jpa1VITlpJN2dNWW9rNVYzbm45Vlc?oc=5,Histórico 2025,No analizado,No analizado,No analizado,-,"<a href=""https://news.google.com/rss/articles/CBMifEFVX3lxTE42ZEI1VElsazRUOVNKM2RiWkwtMG9uOWpaZVBCVEhiV21qbDkyZlVXREF4NF9JNmRULXR2bjJpaGN3VlZUZGpyVTFFU2FFRFVWQ2U5Qk5GUDBUSnI0czFrendqS2NqVmFQNGE3ZllxMU","""Auditorio Nelly Goitiño"""
2025-06-07 07:00,subrayado.com.uy,"Shrek, el musical éxito en Broadway, llega en vacaciones de invierno a Uruguay - subrayado.com.uy",https://news.google.com/rss/articles/CBMipAFBVV95cUxNdmxGazktck1uRDFDdDRWZllvTTV0YVpaWGRIeS1BMW9PZ2p3NFlJMDdIUDFPXzBhenhjQzdiUXFuRmZZX2RjOW9yenl1NXpEaG1ScnZUN0hZSDZkeXQ3SUtzSmdhRThMRFpLR2FBdkdRakZvdUk4X1VfZU80Z3k1dW5zOWs4eXdNekZvdUFWMU9RdDNfdnJFc2lvVmI5YWJzR21oV9IBqgFBVV95cUxQeDZqV1BGU25WYzJvc2p4UHV2bWVpQ0hRTHYxZVZ4RlhUQ0d6b2NmZTBSMmtRMFppenVpS3hLNDZRRUJKODVhc0tyWnZoZzhOMjVyTG1aV0hORzQ3LUFabVo4YjB1Q0hCLUVhekd3U3lfblpQOElSMmlfR3RRZ0h1RDhfak56bUVveU94N0l0eUUtenZJellTR1VnTXcybHdMNVBRM25CajhYUQ?oc=5,Histórico 2025,No analizado,No analizado,No analizado,-,"<a href=""https://news.google.com/rss/articles/CBMipAFBVV95cUxNdmxGazktck1uRDFDdDRWZllvTTV0YVpaWGRIeS1BMW9PZ2p3NFlJMDdIUDFPXzBhenhjQzdiUXFuRmZZX2RjOW9yenl1NXpEaG1ScnZUN0hZSDZkeXQ3SUtzSmdhRThMRFpLR2FBdk","""Auditorio Nelly Goitiño"""
2025-10-07 07:00,GUB.UY,"Ministro del Interior, Carlos Negro, encabezó evento Construyendo Estrategias para la Reducción de Homicidios - GUB.UY",https://news.google.com/rss/articles/CBMiygFBVV95cUxPazMxbXZpaWF2bXB5U0xDYU5OLVppVENHaDBtUWRFc0RPOXd5S05pWkhabVZua1lldmJ4X0VxanVYRUJZR2JrTDlheGw3TUNsN001UF9kaVBrRkxwVXVDUWhPUGQyZkkyOWZzNVdIS0p6OEk1RUdLLWdfY2dKOC1aajduNEgtel9WRHhqbFpOc19peXo2MVZIVjNwNExMMk9mLTRXQU1Td2J6VHRNYVdoRHliMlYwOGRUaU5DeFJSTU1NX3FadTNrWElB?oc=5,Histórico 2025,No analizado,No analizado,No analizado,-,"<a href=""https://news.google.com/rss/articles/CBMiygFBVV95cUxPazMxbXZpaWF2bXB5U0xDYU5OLVppVENHaDBtUWRFc0RPOXd5S05pWkhabVZua1lldmJ4X0VxanVYRUJZR2JrTDlheGw3TUNsN001UF9kaVBrRkxwVXVDUWhPUGQyZkkyOWZzNVdIS0","""Auditorio Nelly Goitiño"""
2025-07-08 07:00,Montevideo Portal,Una aventura ogrosamente divertida: nuevas fechas para el musical de Shrek en Montevideo - Montevideo Portal,https://news.google.com/rss/articles/CBMi1gFBVV95cUxPcV9jS3VSU2x4Zkt4OWlDYjJsV19CU2piZEUwV3pudGpNRjk4aExQblA0WkplZ1pxd3gycnBPVjFKOGt5WWJHUEhTUl91bXp0ejh1NEVoTWFBd0JjZ1R2UGI5Tnd6eUhGSHlTcUVBRHpaLW1SYlkwRXNrTk1JV290QXVBZ2FDLW5wNVhySFZvakg0SWxHdVQzREU4X3JieU5vaUhQdm9US3FaeU5XbE1ETUV4MEVwUDB1cXZHR2lQaHpzYzlYTzhzbjhTSGh3WWZfZEpXNFZn0gH6AUFVX3lxTE85YzJqY2dZdDVjMHlBZF82UUdLMDMxQUNYOU9hRl9YMEpmYW9OazdOMGJNRl8xX2VZTmJWZmxPVzhMMEpZSDE2NlFsVEgwaDlzZ3hZMlVvT0hxWnhnN3JPUjdWVTZmTXNmbVNZU3dCTEtlUzFZaUY1V2NGVDVoNUtvTDd4NFlTS0tINFl5ODlnSkNNR1R6YlNkdldEek9FWEw4amFrNW9uZGRNQkFIZnVtNXQ5RnJCTDE4LXQ4cGhNc21NR3dxSlVLYUpJU1NJNkNRZ3VBTW55RmRyLWQyY2JZOU1TLTFoQVNLYnpuTGNkdGpFVW56Qlc4Mmc?oc=5,Histórico 2025,No analizado,No analizado,No analizado,-,"<a href=""https://news.google.com/rss/articles/CBMi1gFBVV95cUxPcV9jS3VSU2x4Zkt4OWlDYjJsV19CU2piZEUwV3pudGpNRjk4aExQblA0WkplZ1pxd3gycnBPVjFKOGt5WWJHUEhTUl91bXp0ejh1NEVoTWFBd0JjZ1R2UGI5Tnd6eUhGSHlTcUVBRH","""Auditorio Nelly Goitiño"""
2025-10-07 07:00,GUB.UY,Plan Nacional de Seguridad Pública comenzará en 2026 con prioridad en reducción de homicidios y uso de evidencia científica - GUB.UY,https://news.google.com/rss/articles/CBMiygFBVV95cUxQRjJCeHZ4WDRGV1ZuVHRXSTRLdnN3elpxUm9pOWU3QmVIR0dEQ3BfaVA2cGRySzZZMnJnSU1nOURlWnp4dVMzU2gtMmFzZGNRbUs3VnFydHhNS2EzaWJ0d294ckFjSzBCN20zcTk0cF9mUC00dXNzbGpPeGtrV1U0RldQUHRDbm4yMHhBTVVnTXdQSHhYQTNVbzU5VVpfcUdGc1o1UGpSOVNnRXo0QjhrcjFaMERkZzB5MUlUaEx1eFA2U1BuUDF2SFBB?oc=5,Histórico 2025,No analizado,No analizado,No analizado,-,"<a href=""https://news.google.com/rss/articles/CBMiygFBVV95cUxQRjJCeHZ4WDRGV1ZuVHRXSTRLdnN3elpxUm9pOWU3QmVIR0dEQ3BfaVA2cGRySzZZMnJnSU1nOURlWnp4dVMzU2gtMmFzZGNRbUs3VnFydHhNS2EzaWJ0d294ckFjSzBCN20zcTk0cF","""Auditorio Nelly Goitiño"""
2025-11-29 08:00,ladiaria.com.uy,Afines y Afines festeja sus 25 años el domingo en el Auditorio Vaz Ferreira - ladiaria.com.uy,https://news.google.com/rss/articles/CBMiwwFBVV95cUxQMi1ibWFYaWVxYnpuY2xvNkJ0bHhDa1FsRjZ2UjFKZ194TlBSS1BPclZRR1RqbW8yZ09ERmtiUEpobFBQVTU0TktDcDRla181RUJiblQ2a1VNS0FWeTc4SElTZlc5bkltSC1MaDJkeHdOa1ZTOEo3eXBCTnR0WlFkSDljM1l0VkJPVW41RlBkQnhHWDRUS1plcDRXek5TcU5mZ3p2NGlmT2twcUlpNGlIVjdGSHp3VENnUlBQZFB0Y0RxM2PSAdMBQVVfeXFMTjVLc2h6b2Z6TUZOaWFobUtwNkpQdkdkTHpZYjljSTJlRlh4TjFCLTg3d0xtNnlxTVZVa0J0b2J2c2Z0T3dsM0VlUEM2NGpDUkNGblFCemEwektmLWRCSEhqTlZldU90S3d2WmROX2dLbE40TEU4dE93emlrX1pCR0gxdW0zZ3hCX0RGY3NmdElGSllxZlJPTURhTFRPRXByTGIzcFk5Q1I5ZjRrRklLc0tZZDlSXzgyUWx4SjJfUm5ING45WU1qQ0M1WnpDUWZIdzg1OA?oc=5,Histórico 2025,No analizado,No analizado,No analizado,-,"<a href=""https://news.google.com/rss/articles/CBMiwwFBVV95cUxQMi1ibWFYaWVxYnpuY2xvNkJ0bHhDa1FsRjZ2UjFKZ194TlBSS1BPclZRR1RqbW8yZ09ERmtiUEpobFBQVTU0TktDcDRla181RUJiblQ2a1VNS0FWeTc4SElTZlc5bkltSC1MaDJkeH","""Auditorio Vaz Ferreira"""
2025-06-10 07:00,Montevideo Portal,“Las Cuatro Estaciones de Vivaldi” llega a Montevideo en vacaciones de julio - Montevideo Portal,https://news.google.com/rss/articles/CBMixgFBVV95cUxQR2Y4LXRjaTlaZTdXUzVNVWF0T2tBaGhHeTZzc2J2Ty1QZFJUUXk1ZTYtT1ZnMUdTZDF0Wmc4UExjeHpJbEFWSUtvWTR5eFdWMXZlcmcwYUNCRVBlOUt3Mkgzd2hsN25QM0xPbEFzbVprMC1NRlcxQXc0RkFJWHBTZ3FEZUpRMk9hMmVCQUF6MkNNSmJKR1AydjJXV252V281cHI2Qm5XdmVYbmF0WU9wcmljenYxNEdPNk1OSjAxRXpVeGU0X3fSAeoBQVVfeXFMUHlMOUVEc0FVbTQwNDNvYTV5VXJQOTUzWGFDdkQ0b1dtSWtMazhoUEJfWVlUd0xaWjBuTGRTeXMtdXktRjZYNUhhZVhCaDVsZVBSbWphTkxmYU5leTgxRGxGVXZXaGFWanFjcGRYOXdjMEpmcVg0enh2a0xBMmI2cGdkcDJ4SHVfZ0FWUTZ6b1JrN05MdXE1NWxoTy12NXpYQU1zcmxjNXYwMHJZUXZnMi1vckRkWEprMmZLcnk1cnp3OW9WZjNoc09nRW15TS1aR2xRRE5aRnUzZWpwaUZqaWFiRWFJRFBfeVl3?oc=5,Histórico 2025,No analizado,No analizado,No analizado,-,"<a href=""https://news.google.com/rss/articles/CBMixgFBVV95cUxQR2Y4LXRjaTlaZTdXUzVNVWF0T2tBaGhHeTZzc2J2Ty1QZFJUUXk1ZTYtT1ZnMUdTZDF0Wmc4UExjeHpJbEFWSUtvWTR5eFdWMXZlcmcwYUNCRVBlOUt3Mkgzd2hsN25QM0xPbEFzbV","""Auditorio Vaz Ferreira"""
2025-11-30 08:00,LatidoBEAT,"Afines y Afines, el coro que celebra sus 25 años de música orientada al humor - LatidoBEAT",https://news.google.com/rss/articles/CBMisgFBVV95cUxPbXJhQmRKcTdkZlF6MHVKQkVXSDZVRU5seUcwTDF6RGs5b053YXBuMWZnc2pneDVzcVRYb0lVTE1RRGhUQWx6d1c3MFd6elp5bHRJT0NlaFVSbEU0bldWRl9Md1BYc1F5UXVEQjQ4M3k1WU9ZYWxPQUN0enZTWHMtSmFLV0Q0SmlmbFRTTHZESFBHNnFBUTJVY2hlS1ViY0hqSTBVMDNUSjNvSlpTYzcySF9n0gHWAUFVX3lxTFA3cGRPODdobHRDV0pWcmcyY1B5ci1zb1hoQXNJZC1XeHJzVXBIZWpRVmo5dDJkWnUwRjI3SHRtREpQbkdGOW1qSkdMdnRqbmFVNURScjVQTTRwWnRtM3VJdy1sVWpMbFRmT05UdlA4bXNlMm43ZmFtTWxEdXloTU9pUl9aWjNka2JkM3dDVVF2RllwUzZadFRiWTRMTjdGMjVxNFl3eExxOUpQbWZIUXdTVU96VmxpU2dnRlpmX2FwMVVsb0VKZjNOVm1qWnFaTm1wVjF2UGc?oc=5,Histórico 2025,No analizado,No analizado,No analizado,-,"<a href=""https://news.google.com/rss/articles/CBMisgFBVV95cUxPbXJhQmRKcTdkZlF6MHVKQkVXSDZVRU5seUcwTDF6RGs5b053YXBuMWZnc2pneDVzcVRYb0lVTE1RRGhUQWx6d1c3MFd6elp5bHRJT0NlaFVSbEU0bldWRl9Md1BYc1F5UXVEQjQ4M3","""Auditorio Vaz Ferreira"""
2025-09-23 19:27,Medios Públicos,"“Bandoneonas”, chicas superpoderosas de la música - Medios Públicos",https://news.google.com/rss/articles/CBMifkFVX3lxTE9JdFAxXzZwbC0yNXhyaXZEbG9hcW9HUDg4MEJhY1hMNm5WRWZ2eVJmRUFBVGdaYUJFd043Y0pIOE9oTjhhc1NLNWp4SlE5MmY2MmlvS0xFX3l5VC1UczREWHdUNjVPbXNHYzZRcTJmUnIyV0J3LVRlTk9nMVJlUQ?oc=5,Histórico 2025,No analizado,No analizado,No analizado,-,"<a href=""https://news.google.com/rss/articles/CBMifkFVX3lxTE9JdFAxXzZwbC0yNXhyaXZEbG9hcW9HUDg4MEJhY1hMNm5WRWZ2eVJmRUFBVGdaYUJFd043Y0pIOE9oTjhhc1NLNWp4SlE5MmY2MmlvS0xFX3l5VC1UczREWHdUNjVPbXNHYzZRcTJmUn","""Auditorio Vaz Ferreira"""
